32.793,-116.976
32.80814482,-116.9750663
32.7916584,-116.9764272
32.78505061,-116.9757338
32.8098379,-116.9593024
32.793255,-116.9604445
32.78432399,-116.9615924
32.8026694,-116.9747566
32.8002727,-116.9617952
32.785805,-116.9286672
32.7985512,-116.9627635
32.8098379,-116.9593024
32.793,-116.976
32.8073279,-116.9713912
32.7788725,-116.9563361
32.7957688,-116.9397509
32.79940843,-116.9639887
32.7790339,-116.9563656
32.806467,-116.96736
32.7945022,-116.9478048
32.79040909,-116.940567
32.7979682,-116.9619816
32.79927964,-116.9375499
32.7997551,-116.9220428
32.80165003,-116.9650666
32.793,-116.976
32.8026694,-116.9747566
32.785805,-116.9286672
32.7891182,-116.9669356
32.78580475,-116.9286652
32.797319,-116.9365631
32.80165003,-116.9650666
32.797078,-116.9244349
32.80814482,-116.9750663
32.8166735,-117.0065725
32.793,-116.976
32.8166735,-117.0065725
32.79374613,-116.9759899
32.785496,-117.001785
32.7963173,-116.9642133
32.78689063,-116.9596767
32.79940843,-116.9639887
32.808582,-116.9725849
32.811995,-116.9818849
32.79813514,-116.9648678
32.78911972,-116.9669342
32.797319,-116.9365631
32.7857539,-116.9637856
32.80814482,-116.9750663
32.806467,-116.96736
32.785122,-116.9769097
32.8093292,-116.9647529
32.7933606,-116.9451714
32.7903,-116.9516723
32.79927964,-116.9375499
32.808582,-116.9725849
32.7967717,-116.9350648
32.806467,-116.96736
32.8003132,-116.9618763
32.78911972,-116.9669342
32.8002727,-116.9617952
32.78580475,-116.9286652
32.793,-116.976
32.79927964,-116.9375499
32.7802815,-116.9844604
32.8012093,-116.9369474
32.79299927,-116.9759979
32.8118963,-116.9408731
32.793255,-116.9604445
32.807981,-116.9424362
32.8012219,-116.9500902
32.78538575,-117.0017334
32.7925386,-116.9603166
32.78911972,-116.9669342
32.806467,-116.96736
32.8071598,-116.9456393
32.7975467,-116.9444582
32.806467,-116.96736
32.7788563,-116.9564046
32.7808521,-116.9671973
32.79299927,-116.9759979
32.7892347,-116.9727718
32.7973511,-116.9574814
32.7916584,-116.9764272
32.7942428,-116.9649963
32.7920728,-116.9666773
32.785805,-116.9286672
32.7994615,-116.9366209
32.81284506,-116.9609528
32.7943623,-116.9361742
32.793255,-116.9604445
32.79299927,-116.9759979
32.806467,-116.96736
32.81327365,-116.951094
32.7788725,-116.9563361
32.793255,-116.9604445
32.79940843,-116.9639887
32.80994415,-116.9800568
32.806467,-116.96736
32.78911972,-116.9669342
32.793,-116.976
32.80676651,-116.9714584
32.808182,-116.9629357
32.80235964,-116.9371596
32.797078,-116.9244349
32.7821159,-116.9495903
32.8098379,-116.9593024
32.794717,-116.9557993
32.79299927,-116.9759979
32.7956563,-116.9782895
32.77944377,-116.9563226
32.79801559,-116.961998
32.7807377,-116.9669159
32.79465103,-116.9561081
32.80209699,-116.9282463
32.79927964,-116.9375499
32.79679082,-116.9350822
32.793,-116.976
32.811995,-116.9818849
32.7916584,-116.9764272
32.7891182,-116.9669356
32.797319,-116.9365631
32.8087544,-116.9232791
32.816,-117.006
32.793,-116.976
32.8098379,-116.9593024
32.793,-116.976
32.7956563,-116.9782895
32.793,-116.976
32.7939065,-116.9762138
32.78689063,-116.9596767
32.7991684,-116.9322651
32.778882,-116.9563551
32.80983734,-116.9593048
32.79179382,-116.9526672
32.793,-116.976
32.81332831,-116.9505616
32.785805,-116.9286672
32.793,-116.976
32.80763083,-116.9710564
32.793,-116.976
32.793,-116.976
32.785423,-117.001724
32.808582,-116.9725849
32.785496,-117.001785
32.79754639,-116.944458
32.8042172,-116.9576267
32.81197999,-116.9763611
32.79444885,-116.9558258
32.7963173,-116.9642133
32.80774354,-116.9219065
32.8097076,-116.9798266
32.7944854,-116.9669605
32.80814482,-116.9750663
32.793,-116.976
32.786081,-116.9620799
32.8098379,-116.9593024
32.81578064,-117.0052948
32.8127138,-116.9360214
32.793,-116.976
32.7963173,-116.9642133
32.78911972,-116.9669342
32.78748564,-116.9278235
32.78580475,-116.9286652
32.78689063,-116.9596767
32.79832196,-116.9439655
32.816,-117.006
32.7788609,-116.9575281
32.8046006,-116.9245385
32.81634522,-117.0063019
32.793,-116.976
32.79299927,-116.9759979
32.806467,-116.96736
32.79299927,-116.9759979
32.816,-117.006
32.793,-116.976
32.793,-116.976
32.793,-116.976
32.80994415,-116.9799271
32.79183579,-116.9526901
32.806467,-116.96736
32.78911972,-116.9669342
32.8098379,-116.9593024
32.79183579,-116.9526901
32.79754639,-116.944458
32.816,-117.006
32.793255,-116.9604445
32.79188919,-116.924469
32.79299927,-116.9759979
32.8166735,-117.0065725
32.79299927,-116.9759979
32.816,-117.006
32.816,-117.006
32.8073571,-116.950178
32.793,-116.976
32.7994615,-116.9366209
32.79185867,-116.9526749
32.7963173,-116.9642133
32.7955277,-116.9417314
32.78911972,-116.9669342
32.785805,-116.9286672
32.8058687,-116.9714704
32.7964126,-116.9590565
32.80814482,-116.9750663
32.81208312,-116.9710225
32.8166735,-117.0065725
32.79940843,-116.9639887
32.78029083,-116.9843775
32.78784558,-116.9286721
32.8097076,-116.9798266
32.794792,-116.9527519
32.806467,-116.96736
32.79303879,-116.9521787
32.793,-116.976
32.7914509,-116.9465978
32.7952789,-116.9575213
32.811227,-116.9286157
32.80181856,-116.9636756
32.7916584,-116.9764272
32.81600189,-117.0059967
32.78911972,-116.9669342
32.7967857,-116.9576704
32.793,-116.976
32.7916584,-116.9764272
32.79299927,-116.9759979
32.793,-116.976
32.78366852,-116.9608765
32.806467,-116.96736
32.79303879,-116.9521787
32.80970764,-116.9798279
32.7967857,-116.9576704
32.7882911,-116.949951
32.785805,-116.9286672
32.78607941,-116.9620819
32.8046006,-116.9245385
32.78367,-116.9608767
32.7854969,-116.9358911
32.816,-117.006
32.80814482,-116.9750663
32.8166735,-117.0065725
32.8080217,-116.9470708
32.7993569,-116.9617226
32.79299927,-116.9759979
32.78367,-116.9608767
32.793,-116.976
32.816,-117.006
32.79631805,-116.9642105
32.79299927,-116.9759979
32.7967857,-116.9576704
32.7857281,-116.9271406
32.8107543,-116.9288459
32.7997162,-116.9382814
32.78689063,-116.9596767
32.7881247,-116.962683
32.808582,-116.9725849
32.780482,-116.98633
32.7973052,-116.964692
32.81648254,-117.0062714
32.797319,-116.9365631
32.806467,-116.96736
32.794717,-116.9557993
32.79832196,-116.9439655
32.7892117,-116.9579919
32.793,-116.976
32.80054092,-116.9370422
32.78082106,-116.9671625
32.8116206,-116.9315163
32.816,-117.006
32.79299927,-116.9759979
32.78689063,-116.9596767
32.793,-116.976
32.7926579,-116.9725054
32.80970764,-116.9798279
32.7967857,-116.9576704
32.78911972,-116.9669342
32.7918663,-116.9756088
32.7952597,-116.9575173
32.793,-116.976
32.81667354,-117.0065725
32.8098379,-116.9593024
32.79265976,-116.9725037
32.8097076,-116.9798266
32.8102816,-116.9512086
32.8048179,-116.9723616
32.7963173,-116.9642133
32.78548525,-117.0016426
32.785496,-117.001785
32.7975467,-116.9444582
32.79927964,-116.9375499
32.7995162,-116.9382483
32.8095021,-116.9485851
32.80814482,-116.9750663
32.793,-116.976
32.78512192,-116.9769135
32.79303879,-116.9521787
32.8068426,-116.9353062
32.81169933,-116.9315652
32.81648254,-117.0062714
32.8046006,-116.9245385
32.8097076,-116.9798266
32.806467,-116.96736
32.78543169,-117.0016835
32.8046006,-116.9245385
32.806467,-116.96736
32.793,-116.976
32.7963173,-116.9642133
32.7839851,-116.9888729
32.78911972,-116.9669342
32.8046006,-116.9245385
32.80814482,-116.9750663
32.8002383,-116.9881482
32.81583405,-117.0053864
32.8097076,-116.9798266
32.79299927,-116.9759979
32.7995162,-116.9382483
32.78689063,-116.9596767
32.8072132,-116.949739
32.8061777,-116.935443
32.81560516,-117.0053329
32.8074435,-116.9338827
32.806467,-116.96736
32.793,-116.976
32.8061777,-116.935443
32.793,-116.976
32.81512323,-117.0053259
32.81667354,-117.0065725
32.79940843,-116.9639887
32.7857539,-116.9637856
32.7960684,-116.9637868
32.806467,-116.96736
32.7942461,-116.9349617
32.793,-116.976
32.7976685,-116.9351481
32.805981,-116.969865
32.8000412,-116.9442961
32.78553993,-117.0018082
32.806385,-116.9724349
32.805981,-116.969865
32.7966174,-116.940156
32.806467,-116.96736
32.79299927,-116.9759979
32.79303879,-116.9521787
32.7883173,-116.9624973
32.79730516,-116.9646921
32.78607941,-116.9620819
32.81560516,-117.0053329
32.80803943,-116.9425455
32.800609,-116.9787597
32.8106857,-116.9609068
32.8046006,-116.9245385
32.79299927,-116.9759979
32.79303879,-116.9521787
32.8016076,-116.9651366
32.7853519,-117.0028547
32.81667354,-117.0065725
32.7966174,-116.940156
32.79938251,-116.9380125
32.79940843,-116.9639887
32.78689063,-116.9596767
32.7853519,-117.0028547
32.7951095,-116.9565228
32.78172364,-116.9516506
32.806467,-116.96736
32.793,-116.976
32.816,-117.006
32.79299927,-116.9759979
32.79299927,-116.9759979
32.80970764,-116.9798279
32.79442621,-116.9708267
32.808582,-116.9725849
32.78600952,-116.9271875
32.8004126,-116.9661316
32.8073393,-116.9365794
32.805981,-116.969865
32.81667354,-117.0065725
32.7963173,-116.9642133
32.80733872,-116.9365768
32.81169933,-116.9315652
32.81199646,-116.9818878
32.79299927,-116.9759979
32.80814482,-116.9750663
32.785122,-116.9769097
32.805981,-116.969865
32.806467,-116.96736
32.81631088,-117.0062714
32.796772,-116.9350662
32.806467,-116.96736
32.7853519,-117.0028547
32.81169933,-116.9315652
32.79190445,-116.9244308
32.806467,-116.96736
32.79731751,-116.9365616
32.7940277,-116.9513723
32.78689063,-116.9596767
32.79191589,-116.9244156
32.8089104,-116.9360351
32.8011732,-116.9367589
32.80814482,-116.9750663
32.7966174,-116.940156
32.8018609,-116.9360734
32.805981,-116.969865
32.797319,-116.9365631
32.8000412,-116.9442961
32.806467,-116.96736
32.7966174,-116.940156
32.7973604,-116.936488
32.81330802,-116.9357337
32.807382,-116.9520924
32.793,-116.976
32.806467,-116.96736
32.8077222,-116.9220113
32.797319,-116.9365631
32.7999954,-116.9272264
32.80181856,-116.9636756
32.79524994,-116.9644165
32.79281323,-116.9298231
32.7960684,-116.9637868
32.80814482,-116.9750663
32.805981,-116.969865
32.7973213,-116.9358359
32.8000412,-116.9442961
32.81636047,-117.0063019
32.806467,-116.96736
32.779774,-116.957529
32.8081523,-116.9494614
32.81667354,-117.0065725
32.78579248,-116.9639213
32.7967717,-116.9350648
32.78354,-116.9676142
32.806467,-116.96736
32.806467,-116.96736
32.81600189,-117.0059967
32.793,-116.976
32.79299927,-116.9759979
32.8073145,-116.9736294
32.78600952,-116.9271875
32.793,-116.976
32.79957105,-116.9382804
32.79281323,-116.9298231
32.7999954,-116.9272264
32.78689063,-116.9596767
32.79940843,-116.9639887
32.805981,-116.969865
32.7963173,-116.9642133
32.806467,-116.96736
32.78689063,-116.9596767
32.8093292,-116.9647529
32.79957105,-116.9382804
32.79499817,-116.9530029
32.81692505,-117.0061646
32.8089185,-116.9513776
32.7946301,-116.9494367
32.806467,-116.96736
32.78689063,-116.9596767
32.77937698,-116.9511795
32.7994116,-116.9639866
32.7918663,-116.9756088
32.793,-116.976
32.7918724,-116.9244231
32.8172995,-116.9598928
32.805981,-116.969865
32.78689063,-116.9596767
32.806467,-116.96736
32.80721,-116.9500208
32.78584378,-116.9639482
32.79299927,-116.9759979
32.806467,-116.96736
32.79909814,-116.9752312
32.79730516,-116.9646921
32.79396963,-116.9417817
32.8081523,-116.9494614
32.79730225,-116.9579544
32.81717846,-116.9253934
32.7924669,-116.9501807
32.806467,-116.96736
32.79303879,-116.9521787
32.793,-116.976
32.7999954,-116.9272264
32.8086789,-116.9201467
32.79413605,-116.9709091
32.78607941,-116.9620819
32.80181856,-116.9636756
32.78179214,-116.9666056
32.8089185,-116.9513776
32.7972558,-116.9566651
32.808582,-116.9725849
32.80814482,-116.9750663
32.806467,-116.96736
32.806467,-116.96736
32.78583476,-116.9639109
32.79413605,-116.9709091
32.8073393,-116.9365794
32.78357952,-116.9781944
32.79293611,-116.976004
32.7994615,-116.9366209
32.806467,-116.96736
32.79303879,-116.9521787
32.793,-116.976
32.80867767,-116.9201431
32.80181856,-116.9636756
32.80006142,-116.9272361
32.7994615,-116.9366209
32.78689063,-116.9596767
32.80814482,-116.9750663
32.79306,-116.96072
32.805981,-116.969865
32.7811814,-116.9568216
32.806467,-116.96736
32.806776,-116.963462
32.79413605,-116.9709091
32.806467,-116.96736
32.81692505,-117.0061646
32.7946563,-116.9560826
32.79614246,-116.9567548
32.7960684,-116.9637868
32.80485,-116.9240754
32.78581926,-116.9639294
32.79299927,-116.9759979
32.793,-116.976
32.811995,-116.9818849
32.8093292,-116.9647529
32.806467,-116.96736
32.806467,-116.96736
32.78738022,-116.9630051
32.80867767,-116.9201431
32.80181856,-116.9636756
32.7940277,-116.9513723
32.80485,-116.9240754
32.79572351,-116.9396839
32.80814482,-116.9750663
32.8174775,-116.9164993
32.79303879,-116.9521787
32.79299927,-116.9759979
32.81667354,-117.0065725
32.79299927,-116.9759979
32.79299927,-116.9759979
32.8089185,-116.9513776
32.793,-116.976
32.8089185,-116.9513776
32.78600952,-116.9271875
32.80181856,-116.9636756
32.79946874,-116.9383743
32.78689063,-116.9596767
32.7972558,-116.9566651
32.8168335,-117.006279
32.8082348,-116.9750322
32.81715393,-116.9598312
32.806467,-116.96736
32.806467,-116.96736
32.8018609,-116.9360734
32.8089279,-116.9576088
32.8000412,-116.9442961
32.80895949,-116.9512318
32.8004017,-116.9662302
32.806467,-116.96736
32.79299927,-116.9759979
32.7973018,-116.9579538
32.79299927,-116.9759979
32.8135566,-116.9500341
32.793,-116.976
32.8081523,-116.9494614
32.806467,-116.96736
32.80002873,-116.9271902
32.7811814,-116.9568216
32.79442978,-116.9566727
32.79413605,-116.9709091
32.793,-116.976
32.79281323,-116.9298231
32.8137652,-116.9708184
32.805981,-116.969865
32.793,-116.976
32.81667354,-117.0065725
32.806467,-116.96736
32.8072964,-116.9599921
32.79299927,-116.9759979
32.8135566,-116.9500341
32.8089185,-116.9513776
32.80717468,-116.9553986
32.7973018,-116.9579538
32.7913214,-116.9521425
32.80983734,-116.9593048
32.820158,-116.9614641
32.806467,-116.96736
32.80867767,-116.9201431
32.80003098,-116.927157
32.79413605,-116.9709091
32.7951095,-116.9565228
32.7940277,-116.9513723
32.78733444,-116.9272537
32.7858094,-116.963922
32.79281323,-116.9298231
32.80894174,-116.9512456
32.7934494,-116.9499741
32.7987556,-116.9561056
32.80814482,-116.9750663
32.7940407,-116.946059
32.7956345,-116.9404456
32.81362841,-116.9707908
32.78512192,-116.9769135
32.7928846,-116.9782776
32.797,-116.936
32.806467,-116.96736
32.8166735,-117.0065725
32.81586838,-117.0054092
32.80717468,-116.9553986
32.81600189,-117.0059967
32.806776,-116.963462
32.80175781,-116.9669037
32.80738059,-116.960007
32.806467,-116.96736
32.79413605,-116.9709091
32.82227549,-116.9181743
32.7853519,-117.0028547
32.81352556,-116.949948
32.79940843,-116.9639887
32.8081523,-116.9494614
32.78353882,-116.9676132
32.8055262,-116.9245881
32.806467,-116.96736
32.7960523,-116.949922
32.79299927,-116.9759979
32.80894174,-116.9512456
32.80660479,-116.9521401
32.8093715,-116.9598568
32.79997462,-116.9272488
32.7891182,-116.9669356
32.8081523,-116.9494614
32.797078,-116.9244349
32.8081523,-116.9494614
32.8135566,-116.9500341
32.7897391,-116.9626366
32.7807568,-116.9674511
32.805981,-116.969865
32.806467,-116.96736
32.7960684,-116.9637868
32.80485,-116.9240754
32.79299927,-116.9759979
32.8072742,-116.9521604
32.793,-116.976
32.7913214,-116.9521425
32.8080659,-116.9456545
32.82097717,-116.9189873
32.81854221,-116.9229348
32.81199646,-116.9818878
32.8080365,-116.9731615
32.8073279,-116.9713912
32.7858094,-116.963922
32.7947559,-116.9782833
32.79413605,-116.9709091
32.79037439,-116.9694185
32.79997462,-116.9272488
32.7973308,-116.9367634
32.78549576,-117.0017853
32.8080109,-116.9187445
32.7940277,-116.9513723
32.8008307,-116.9294032
32.8166735,-117.0065725
32.79984283,-116.9517899
32.793,-116.976
32.805981,-116.969865
32.806467,-116.96736
32.80732727,-116.9713898
32.80178452,-116.9669342
32.793,-116.976
32.79299927,-116.9759979
32.7986238,-116.9366358
32.7956345,-116.9404456
32.793255,-116.9604445
32.81667354,-117.0065725
32.7853519,-117.0028547
32.806467,-116.96736
32.8072637,-116.9751702
32.8081523,-116.9494614
32.806467,-116.96736
32.81568527,-116.9401245
32.78600952,-116.9271875
32.82097717,-116.9189873
32.79944366,-116.9381007
32.80485,-116.9240754
32.78689063,-116.9596767
32.79952201,-116.9564259
32.80725861,-116.9745789
32.79299927,-116.9759979
32.806467,-116.96736
32.81632233,-117.0060883
32.81600189,-117.0059967
32.793,-116.976
32.805981,-116.969865
32.80895357,-116.9512466
32.79029577,-116.9519317
32.81738979,-116.9254712
32.8072667,-116.9612988
32.7951095,-116.9565228
32.79927964,-116.9375499
